student_id,academic_cycle_name,course_code,section_number,period_start,period_end,room_no,teacher_id,max_enrollment,rotation_day
240196,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240197,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240198,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240199,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240200,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240201,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240202,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240203,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240204,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240205,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240206,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240207,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240208,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240209,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240210,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240211,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240212,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240213,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240214,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240215,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240216,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240217,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240218,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240219,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240220,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240221,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240222,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240223,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240224,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240225,2025-2026,SCI-902,B,Period 2,,101,TCH024,25,
240226,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240227,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240228,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240229,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240230,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240231,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240232,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240233,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240234,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240235,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240236,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240237,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240238,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240239,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240240,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240241,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240242,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240243,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240244,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240245,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240246,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240247,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240248,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240249,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240250,2025-2026,SCI-902,C,Period 3,,102,TCH025,25,
240251,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240252,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240253,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240254,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240255,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240256,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240257,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240258,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240259,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240260,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240261,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240262,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240263,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240264,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240265,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240266,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240267,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240268,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240269,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240270,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240271,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240272,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240273,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240274,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240275,2025-2026,SCI-902,D,Period 4,,103,TCH001,25,
240276,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240277,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240278,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240279,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240280,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240281,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240282,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240283,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240284,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240285,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240286,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240287,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240288,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240289,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240290,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240291,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240292,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240293,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240294,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240295,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240296,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240297,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240298,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240299,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240300,2025-2026,SCI-903,A,Period 1,,104,TCH002,25,
240301,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240302,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240303,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240304,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240305,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240306,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240307,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240308,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240309,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240310,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240311,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240312,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240313,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240314,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240315,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240316,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240317,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240318,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240319,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240320,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240321,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240322,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240323,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240324,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240325,2025-2026,SCI-903,B,Period 2,,105,TCH003,25,
240326,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240327,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240328,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240329,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240330,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240331,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240332,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240333,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240334,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240335,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240336,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240337,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240338,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240339,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240340,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240341,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240342,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240343,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240344,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240345,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240346,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240347,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240348,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240349,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240350,2025-2026,SCI-903,C,Period 3,,106,TCH004,25,
240351,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240352,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240353,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240354,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240355,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240356,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240357,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240358,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240359,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240360,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240361,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240362,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240363,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240364,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240365,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240366,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240367,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240368,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240369,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240370,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240371,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240372,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240373,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240374,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240375,2025-2026,SCI-904,A,Period 1,,107,TCH005,25,
240376,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240377,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240378,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240379,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240380,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240381,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240382,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240383,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240384,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240385,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240386,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240387,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240388,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240389,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240390,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240391,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240392,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240393,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240394,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240395,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240396,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240397,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240398,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240399,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240400,2025-2026,SCI-904,B,Period 2,,108,TCH006,25,
240401,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240402,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240403,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240404,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240405,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240406,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240407,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240408,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240409,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240410,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240411,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240412,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240413,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240414,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240415,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240416,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240417,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240418,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240419,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240420,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240421,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240422,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240423,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240424,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240425,2025-2026,SCI-905,A,Period 1,,109,TCH007,25,
240426,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240427,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240428,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240429,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240430,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240431,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240432,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240433,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240434,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240435,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240436,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240437,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240438,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240439,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240440,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240441,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240442,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240443,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240444,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240445,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240446,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240447,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240448,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240449,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240450,2025-2026,SCI-905,B,Period 2,,110,TCH008,25,
240451,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240452,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240453,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240454,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240455,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240456,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240457,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240458,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240459,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240460,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240461,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240462,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240463,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240464,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240465,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240466,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240467,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240468,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240469,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240470,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240471,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240472,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240473,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240474,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240475,2025-2026,SCI-906,A,Period 1,,201,TCH009,25,
240476,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240477,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240478,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240479,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240480,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240481,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240482,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240483,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240484,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240485,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240486,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240487,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240488,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240489,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240490,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240491,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240492,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240493,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240494,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240495,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240496,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240497,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240498,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240499,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240500,2025-2026,SCI-906,B,Period 2,,202,TCH010,25,
240001,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240002,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240003,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240004,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240005,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240006,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240007,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240008,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240009,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240010,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240011,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240012,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240013,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240014,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240015,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240016,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240017,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240018,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240019,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240020,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240021,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240022,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240023,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240024,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240025,2025-2026,SCI-907,A,Period 1,,203,TCH011,25,
240026,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240027,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240028,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240029,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240030,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240031,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240032,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240033,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240034,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240035,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240036,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240037,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240038,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240039,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240040,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240041,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240042,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240043,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240044,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240045,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240046,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240047,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240048,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240049,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240050,2025-2026,SCI-907,B,Period 2,,204,TCH012,25,
240051,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240052,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240053,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240054,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240055,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240056,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240057,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240058,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240059,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240060,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240061,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240062,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240063,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240064,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240065,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240066,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240067,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240068,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240069,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240070,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240071,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240072,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240073,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240074,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240075,2025-2026,SOC-901,A,Period 1,,205,TCH013,25,
240076,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240077,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240078,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240079,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240080,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240081,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240082,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240083,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240084,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240085,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240086,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240087,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240088,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240089,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240090,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240091,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240092,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240093,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240094,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240095,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240096,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240097,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240098,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240099,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240100,2025-2026,SOC-901,B,Period 2,,206,TCH014,25,
240101,2025-2026,SOC-901,C,Period 3,,207,TCH015,25,
240102,2025-2026,SOC-901,C,Period 3,,207,TCH015,25,
240103,2025-2026,SOC-901,C,Period 3,,207,TCH015,25,
240104,2025-2026,SOC-901,C,Period 3,,207,TCH015,25,
240105,2025-2026,SOC-901,C,Period 3,,207,TCH015,25,
240106,2025-2026,SOC-901,C,Period 3,,207,TCH015,25,
240107,2025-2026,SOC-901,C,Period 3,,207,TCH015,25,
240108,2025-2026,SOC-901,C,Period 3,,207,TCH015,25,
240109,2025-2026,SOC-901,C,Period 3,,207,TCH015,25,
240110,2025-2026,SOC-901,C,Period 3,,207,TCH015,25,
240111,2025-2026,SOC-901,C,Period 3,,207,TCH015,25,
240112,2025-2026,SOC-901,C,Period 3,,207,TCH015,25,
240113,2025-2026,SOC-901,C,Period 3,,207,TCH015,25,
240114,2025-2026,SOC-901,C,Period 3,,207,TCH015,25,
240115,2025-2026,SOC-901,C,Period 3,,207,TCH015,25,
240116,2025-2026,SOC-901,C,Period 3,,207,TCH015,25,
